,Temp-PCB (C)_value,Temp-device (C)_value,Temp-vccint (C)_value,Temp-cage_temp_0 (C)_value,Temp-cage_temp_1 (C)_value,3v3_pex (V)_value,3v3_aux (V)_value,Power (Watts)_value,12v_pex (V)_value,12v_pex (A)_value,12v_aux_0 (V)_value,12v_aux_0 (A)_value,12v_aux_1 (V)_value,12v_aux_1 (A)_value,vccint (V)_value,vccint (A)_value
26,25,54,42,0,0,3.276,3.312,56,11.993,11.993,12.070,12.070,12.121,12.121,0.799,0.799
27,25,54,42,0,0,3.276,3.313,56,11.992,11.992,12.078,12.078,12.126,12.126,0.799,0.799
28,25,54,42,0,0,3.276,3.313,59,11.992,11.992,12.078,12.078,12.126,12.126,0.799,0.799
29,25,54,42,0,0,3.275,3.313,67,11.988,11.988,12.062,12.062,12.119,12.119,0.789,0.789
30,25,54,42,0,0,3.275,3.313,67,11.987,11.987,12.085,12.085,12.117,12.117,0.798,0.798
31,25,54,42,0,0,3.275,3.313,56,11.987,11.987,12.085,12.085,12.117,12.117,0.798,0.798
32,25,54,42,0,0,3.271,3.314,66,11.983,11.983,12.061,12.061,12.124,12.124,0.797,0.797
33,25,54,42,0,0,3.274,3.312,66,11.982,11.982,12.068,12.068,12.122,12.122,0.801,0.801
34,25,54,42,0,0,3.274,3.312,66,11.982,11.982,12.068,12.068,12.122,12.122,0.796,0.796
35,25,54,42,0,0,3.272,3.311,57,11.977,11.977,12.069,12.069,12.127,12.127,0.809,0.809
36,25,54,42,0,0,3.271,3.312,56,11.999,11.999,12.074,12.074,12.125,12.125,0.799,0.799
37,25,54,42,0,0,3.272,3.313,56,11.984,11.984,12.077,12.077,12.122,12.122,0.797,0.797
38,25,54,42,0,0,3.272,3.313,70,11.984,11.984,12.077,12.077,12.122,12.122,0.797,0.797
39,25,54,42,0,0,3.270,3.311,65,11.986,11.986,12.070,12.070,12.125,12.125,0.789,0.789
40,25,54,42,0,0,3.274,3.312,56,11.992,11.992,12.074,12.074,12.119,12.119,0.800,0.800
41,25,54,42,0,0,3.274,3.312,56,11.992,11.992,12.074,12.074,12.119,12.119,0.799,0.799
42,25,54,42,0,0,3.273,3.314,73,11.992,11.992,12.073,12.073,12.127,12.127,0.796,0.796
43,25,54,42,0,0,3.274,3.313,59,11.988,11.988,12.070,12.070,12.130,12.130,0.802,0.802
44,25,54,42,0,0,3.275,3.313,59,11.984,11.984,12.089,12.089,12.120,12.120,0.790,0.790
45,25,54,42,0,0,3.275,3.313,71,11.984,11.984,12.089,12.089,12.120,12.120,0.799,0.799
46,25,54,42,0,0,3.272,3.312,61,11.977,11.977,12.071,12.071,12.118,12.118,0.798,0.798
47,25,54,42,0,0,3.274,3.313,61,11.987,11.987,12.082,12.082,12.124,12.124,0.800,0.800
48,25,54,42,0,0,3.274,3.313,56,11.987,11.987,12.082,12.082,12.124,12.124,0.798,0.798
49,25,54,42,0,0,3.274,3.313,49,11.986,11.986,12.064,12.064,12.111,12.111,0.800,0.800
50,25,54,42,0,0,3.273,3.313,55,11.988,11.988,12.050,12.050,12.117,12.117,0.798,0.798
51,25,54,42,0,0,3.273,3.312,55,11.985,11.985,12.066,12.066,12.122,12.122,0.801,0.801
52,25,54,42,0,0,3.273,3.312,52,11.985,11.985,12.066,12.066,12.122,12.122,0.801,0.801
