,Temp-PCB (C)_value,Temp-device (C)_value,Temp-vccint (C)_value,Temp-cage_temp_0 (C)_value,Temp-cage_temp_1 (C)_value,3v3_pex (V)_value,3v3_aux (V)_value,Power (Watts)_value,12v_pex (V)_value,12v_pex (A)_value,12v_aux_0 (V)_value,12v_aux_0 (A)_value,12v_aux_1 (V)_value,12v_aux_1 (A)_value,vccint (V)_value,vccint (A)_value
145,25,54,42,0,0,3.272,3.312,65,11.998,11.998,12.093,12.093,12.131,12.131,0.796,0.796
146,25,54,42,0,0,3.275,3.312,64,11.989,11.989,12.066,12.066,12.120,12.120,0.797,0.797
147,25,54,42,0,0,3.275,3.312,63,11.989,11.989,12.066,12.066,12.120,12.120,0.801,0.801
148,25,54,42,0,0,3.272,3.314,57,11.993,11.993,12.065,12.065,12.127,12.127,0.798,0.798
149,25,54,42,0,0,3.276,3.311,65,11.992,11.992,12.078,12.078,12.126,12.126,0.797,0.797
150,25,54,42,0,0,3.276,3.311,65,11.992,11.992,12.078,12.078,12.126,12.126,0.799,0.799
151,25,54,42,0,0,3.273,3.311,55,11.997,11.997,12.072,12.072,12.128,12.128,0.806,0.806
152,25,54,42,0,0,3.276,3.313,62,11.996,11.996,12.078,12.078,12.132,12.132,0.799,0.799
153,25,54,42,0,0,3.273,3.313,62,11.998,11.998,12.088,12.088,12.128,12.128,0.798,0.798
154,25,54,42,0,0,3.273,3.313,58,11.998,11.998,12.088,12.088,12.128,12.128,0.799,0.799
155,25,54,42,0,0,3.275,3.311,43,12.014,12.014,12.069,12.069,12.129,12.129,0.799,0.799
156,25,54,42,0,0,3.271,3.312,47,11.999,11.999,12.090,12.090,12.126,12.126,0.799,0.799
157,25,54,42,0,0,3.274,3.312,47,11.998,11.998,12.091,12.091,12.132,12.132,0.799,0.799
158,25,54,42,0,0,3.274,3.312,46,11.998,11.998,12.091,12.091,12.132,12.132,0.799,0.799
159,25,54,42,0,0,3.273,3.309,42,11.993,11.993,12.079,12.079,12.132,12.132,0.799,0.799
160,25,54,42,0,0,3.272,3.312,42,11.996,11.996,12.093,12.093,12.129,12.129,0.799,0.799
161,25,54,42,0,0,3.272,3.312,42,11.996,11.996,12.093,12.093,12.129,12.129,0.800,0.800
162,25,54,42,0,0,3.276,3.312,44,11.993,11.993,12.090,12.090,12.132,12.132,0.799,0.799
163,25,54,42,0,0,3.274,3.312,43,11.995,11.995,12.089,12.089,12.132,12.132,0.799,0.799
164,25,54,42,0,0,3.277,3.311,42,12.005,12.005,12.073,12.073,12.131,12.131,0.799,0.799
165,25,54,42,0,0,3.277,3.311,42,12.005,12.005,12.073,12.073,12.131,12.131,0.799,0.799
166,25,54,42,0,0,3.275,3.313,41,12.004,12.004,12.075,12.075,12.132,12.132,0.799,0.799
167,25,54,42,0,0,3.275,3.312,47,11.992,11.992,12.095,12.095,12.131,12.131,0.800,0.800
168,25,54,42,0,0,3.275,3.312,47,11.992,11.992,12.095,12.095,12.131,12.131,0.799,0.799
169,25,54,42,0,0,3.274,3.311,42,11.996,11.996,12.094,12.094,12.132,12.132,0.799,0.799
170,25,54,42,0,0,3.275,3.311,42,11.996,11.996,12.082,12.082,12.128,12.128,0.799,0.799
171,25,54,42,0,0,3.273,3.312,48,12.007,12.007,12.078,12.078,12.131,12.131,0.799,0.799
172,25,54,42,0,0,3.273,3.312,48,12.007,12.007,12.078,12.078,12.131,12.131,0.799,0.799
173,25,54,41,0,0,3.273,3.311,44,11.997,11.997,12.099,12.099,12.127,12.127,0.799,0.799
174,25,54,41,0,0,3.273,3.312,44,12.001,12.001,12.071,12.071,12.127,12.127,0.799,0.799
175,25,54,41,0,0,3.269,3.312,44,11.994,11.994,12.090,12.090,12.132,12.132,0.799,0.799
176,25,54,41,0,0,3.269,3.312,46,11.994,11.994,12.090,12.090,12.132,12.132,0.799,0.799
177,25,54,41,0,0,3.274,3.312,45,12.001,12.001,12.081,12.081,12.126,12.126,0.800,0.800
178,25,54,41,0,0,3.272,3.311,45,11.993,11.993,12.089,12.089,12.134,12.134,0.799,0.799
179,25,54,41,0,0,3.274,3.310,45,11.998,11.998,12.079,12.079,12.135,12.135,0.799,0.799
180,25,54,41,0,0,3.274,3.310,44,11.998,11.998,12.079,12.079,12.135,12.135,0.799,0.799
181,25,54,41,0,0,3.275,3.311,42,11.993,11.993,12.095,12.095,12.136,12.136,0.799,0.799
182,25,54,41,0,0,3.275,3.312,43,12.004,12.004,12.080,12.080,12.132,12.132,0.799,0.799
183,25,54,41,0,0,3.275,3.312,43,12.004,12.004,12.080,12.080,12.132,12.132,0.800,0.800
184,25,54,41,0,0,3.275,3.311,45,12.011,12.011,12.075,12.075,12.121,12.121,0.798,0.798
185,25,54,41,0,0,3.277,3.313,42,11.994,11.994,12.084,12.084,12.131,12.131,0.799,0.799
186,25,54,41,0,0,3.276,3.310,44,12.000,12.000,12.089,12.089,12.136,12.136,0.799,0.799
187,25,54,41,0,0,3.276,3.310,44,12.000,12.000,12.089,12.089,12.136,12.136,0.799,0.799
188,25,54,41,0,0,3.274,3.313,46,11.998,11.998,12.090,12.090,12.132,12.132,0.799,0.799
189,25,54,41,0,0,3.272,3.311,42,12.000,12.000,12.088,12.088,12.125,12.125,0.799,0.799
190,25,54,41,0,0,3.276,3.312,42,11.993,11.993,12.100,12.100,12.133,12.133,0.799,0.799
191,25,54,41,0,0,3.276,3.312,45,11.993,11.993,12.100,12.100,12.133,12.133,0.799,0.799
192,25,54,41,0,0,3.273,3.312,43,11.997,11.997,12.089,12.089,12.134,12.134,0.798,0.798
193,25,54,41,0,0,3.274,3.311,42,12.005,12.005,12.079,12.079,12.122,12.122,0.800,0.800
194,25,54,41,0,0,3.271,3.312,42,11.999,11.999,12.085,12.085,12.134,12.134,0.799,0.799
195,25,54,41,0,0,3.271,3.312,42,11.999,11.999,12.085,12.085,12.134,12.134,0.799,0.799
196,25,54,41,0,0,3.274,3.313,45,11.992,11.992,12.089,12.089,12.133,12.133,0.800,0.800
197,25,54,41,0,0,3.275,3.312,42,12.009,12.009,12.083,12.083,12.132,12.132,0.799,0.799
198,25,54,41,0,0,3.276,3.311,42,12.009,12.009,12.089,12.089,12.130,12.130,0.799,0.799
199,25,54,41,0,0,3.276,3.311,47,12.009,12.009,12.089,12.089,12.130,12.130,0.799,0.799
